"","No.","Time","Source","Destination","Protocol","Length","Info","hostname","last_registration_req_at","platform","health","last_config_fetch_at","total_flows","cpu_load","current_sw_version","vrf_id","created_at","enable_pid_lookup"
"6795",1987,32.783595,"65.54.95.75","192.168.3.131","HTTP",602,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6796",1999,32.90797,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=18178 Ack=5107 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6797",2000,32.909215,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=19638 Ack=5107 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6798",2002,32.910051,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=21098 Ack=5107 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6799",2003,32.910053,"65.54.95.75","192.168.3.131","HTTP",1211,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6800",2006,32.954714,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=23715 Ack=5743 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6801",2007,32.955558,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=25175 Ack=5743 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6802",2009,32.95637,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=26635 Ack=5743 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6803",2010,32.956371,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=28095 Ack=5743 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6804",2012,32.958215,"65.54.95.75","192.168.3.131","HTTP",467,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6805",2014,33.033182,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=11021 Ack=2543 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6806",2015,33.034013,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [PSH, ACK] Seq=12481 Ack=2543 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6807",2016,33.034014,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=13941 Ack=2543 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6808",2018,33.034868,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=15401 Ack=2543 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6809",2019,33.03487,"65.54.95.75","192.168.3.131","HTTP",484,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6810",2022,33.110618,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=17291 Ack=3179 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6811",2023,33.111458,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=18751 Ack=3179 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6812",2025,33.112314,"65.54.95.75","192.168.3.131","TCP",1502,"80  >  56073 [PSH, ACK] Seq=20211 Ack=3179 Win=100736 Len=1448 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6813",2026,33.112316,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=21659 Ack=3179 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6814",2027,33.112317,"65.54.95.75","192.168.3.131","HTTP",250,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6815",2045,33.3974,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=29968 Ack=6379 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6816",2046,33.398995,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=31428 Ack=6379 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6817",2047,33.398997,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=32888 Ack=6379 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6818",2049,33.40218,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=34348 Ack=6379 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6819",2050,33.402182,"65.54.95.75","192.168.3.131","HTTP",305,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6820",2053,33.461393,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56069 [ACK] Seq=18391 Ack=3203 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6821",2054,33.462234,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56069 [ACK] Seq=19851 Ack=3203 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6822",2055,33.462237,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56069 [ACK] Seq=21311 Ack=3203 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6823",2056,33.462238,"65.54.95.75","192.168.3.131","HTTP",1444,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6824",2059,33.543599,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=36059 Ack=7015 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6825",2060,33.544381,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=37519 Ack=7015 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6826",2062,33.545223,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=38979 Ack=7015 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6827",2063,33.545225,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=40439 Ack=7015 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6828",2065,33.547844,"65.54.95.75","192.168.3.131","HTTP",328,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6829",2067,33.628799,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=23315 Ack=3815 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6830",2068,33.629774,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=24775 Ack=3815 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6831",2070,33.631494,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=26235 Ack=3815 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6832",2071,33.631496,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56073 [ACK] Seq=27695 Ack=3815 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6833",2072,33.631498,"65.54.95.75","192.168.3.131","HTTP",767,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6834",2075,33.710493,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=42173 Ack=7651 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6835",2076,33.711333,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=43633 Ack=7651 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6836",2077,33.711334,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=45093 Ack=7651 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6837",2079,33.715199,"65.54.95.75","192.168.3.131","HTTP",1318,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6838",2081,33.780402,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=47817 Ack=8287 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6839",2082,33.781241,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=49277 Ack=8287 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6840",2084,33.782076,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=50737 Ack=8287 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6841",2085,33.784866,"65.54.95.75","192.168.3.131","HTTP",1385,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6842",2088,33.857648,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=53528 Ack=8923 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6843",2089,33.858473,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=54988 Ack=8923 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6844",2090,33.858476,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56067 [ACK] Seq=56448 Ack=8923 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6845",2091,33.858478,"65.54.95.75","192.168.3.131","HTTP",849,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6846",2093,33.908416,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56064 [FIN, ACK] Seq=158966 Ack=1355 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6847",2095,33.909306,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56066 [FIN, ACK] Seq=21235 Ack=638 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6848",2116,36.91728,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56067 [FIN, ACK] Seq=58703 Ack=8923 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6849",2118,36.918107,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56069 [FIN, ACK] Seq=24161 Ack=3203 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6850",2119,36.918108,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56073 [FIN, ACK] Seq=29868 Ack=3815 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6851",2136,39.130915,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56066 [ACK] Seq=21236 Ack=639 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6852",2137,39.131724,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56067 [ACK] Seq=58704 Ack=8924 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6853",2138,39.131725,"65.54.95.75","192.168.3.131","TCP",66,"80  >  56090 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6854",2141,39.13407,"65.54.95.75","192.168.3.131","TCP",66,"80  >  56091 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6855",2152,39.14569,"65.54.95.75","192.168.3.131","TCP",60,"[TCP Window Update] 80  >  56090 [ACK] Seq=1 Ack=1 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6856",2153,39.148404,"65.54.95.75","192.168.3.131","TCP",60,"[TCP Window Update] 80  >  56091 [ACK] Seq=1 Ack=1 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6857",2190,39.245374,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56090 [ACK] Seq=1 Ack=661 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6858",2191,39.24686,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56091 [ACK] Seq=1 Ack=661 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6859",2192,39.331789,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56090 [ACK] Seq=1 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6860",2193,39.332587,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56090 [ACK] Seq=1461 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6861",2195,39.345111,"65.54.95.75","192.168.3.131","HTTP",516,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6862",2196,39.43649,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56091 [ACK] Seq=1 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6863",2197,39.437287,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56091 [ACK] Seq=1461 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6864",2199,39.450464,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56091 [ACK] Seq=2921 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6865",2200,39.451284,"65.54.95.75","192.168.3.131","HTTP",1169,"HTTP/1.1 200 OK  (JPEG JFIF image)","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6866",2250,40.807779,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56064 [ACK] Seq=158967 Ack=1356 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6867",2255,40.809399,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56069 [ACK] Seq=24162 Ack=3204 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6868",2256,40.810233,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56073 [ACK] Seq=29869 Ack=3816 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6869",2306,42.909386,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56090 [FIN, ACK] Seq=3383 Ack=661 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6870",2308,42.910263,"65.54.95.75","192.168.3.131","TCP",60,"80  >  56091 [FIN, ACK] Seq=5496 Ack=661 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6871",2361,48.13576,"65.54.95.75","192.168.3.131","TCP",66,"80  >  56111 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6872",2366,48.137423,"65.54.95.75","192.168.3.131","TCP",66,"80  >  56113 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6873",2372,48.149442,"65.54.95.75","192.168.3.131","TCP",60,"[TCP Window Update] 80  >  56111 [ACK] Seq=1 Ack=1 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6874",2374,48.151768,"65.54.95.75","192.168.3.131","TCP",60,"[TCP Window Update] 80  >  56113 [ACK] Seq=1 Ack=1 Win=100736 Len=0","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6875",2378,48.164432,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56111 [ACK] Seq=1 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
"6876",2379,48.165207,"65.54.95.75","192.168.3.131","TCP",1514,"80  >  56111 [ACK] Seq=1461 Ack=661 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","RCDNPN2014",1479319068,"RedHatEnterpriseServer-7.2","active",1479749002,7910,0.074870556,"1.103.1.6-1",1,1479319068,FALSE
